shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
AUT_00144,49.6022796630859,17.2432498931885,17,
AUT_00145,49.6017684936523,17.2521305084229,1,
AUT_00145,49.5980911254883,17.2515296936035,2,
AUT_00145,49.5968208312988,17.2469596862793,3,
AUT_00145,49.5938491821289,17.2472190856934,4,
AUT_00145,49.5898513793945,17.2523593902588,5,
AUT_00145,49.5898284912109,17.2526798248291,6,
AUT_00145,49.5860900878906,17.254430770874,7,
AUT_00145,49.5847396850586,17.2492504119873,8,
AUT_00145,49.5799789428711,17.2487297058105,9,
AUT_00145,49.574031829834,17.2480201721191,10,
AUT_00145,49.5704498291016,17.2476501464844,11,
AUT_00145,49.5687484741211,17.2366790771484,12,
AUT_00145,49.5642318725586,17.2366199493408,13,
AUT_00145,49.560791015625,17.2420997619629,14,
AUT_00145,49.5573806762695,17.2486591339111,15,
AUT_00146,49.5708084106445,17.2477893829346,1,
AUT_00146,49.5743598937988,17.2482395172119,2,
AUT_00146,49.5800094604492,17.2489109039307,3,
AUT_00146,49.5837593078613,17.2494297027588,4,
AUT_00146,49.5853309631348,17.252950668335,5,
AUT_00146,49.586669921875,17.2548599243164,6,
AUT_00146,49.5887298583984,17.2553806304932,7,
AUT_00146,49.5895118713379,17.253589630127,8,
AUT_00146,49.5933303833008,17.2480602264404,9,
AUT_00146,49.5968017578125,17.2471809387207,10,
AUT_00146,49.5989799499512,17.2513904571533,11,
AUT_00146,49.6022796630859,17.2432498931885,12,
AUT_00147,49.5573806762695,17.2486591339111,1,
AUT_00147,49.5606689453125,17.2427005767822,2,
AUT_00147,49.5647010803223,17.2365303039551,3,
AUT_00147,49.5686683654785,17.2370796203613,4,
AUT_00147,49.5690612792969,17.2408409118652,5,
AUT_00147,49.5708084106445,17.2477893829346,6,
AUT_00147,49.5743598937988,17.2482395172119,7,
AUT_00147,49.5800094604492,17.2489109039307,8,
AUT_00147,49.5837593078613,17.2494297027588,9,
AUT_00147,49.5853309631348,17.252950668335,10,
AUT_00147,49.586669921875,17.2548599243164,11,
AUT_00147,49.5887298583984,17.2553806304932,12,
AUT_00147,49.5895118713379,17.253589630127,13,
AUT_00147,49.5933303833008,17.2480602264404,14,
AUT_00147,49.5968017578125,17.2471809387207,15,
AUT_00148,49.5968017578125,17.2471809387207,1,
AUT_00148,49.5989799499512,17.2513904571533,2,
AUT_00148,49.6038093566895,17.2525005340576,3,
AUT_00148,49.607349395752,17.252269744873,4,
AUT_00148,49.6102104187012,17.2520503997803,5,
AUT_00148,49.6125106811523,17.2567195892334,6,
AUT_00148,49.6110191345215,17.2596492767334,7,
AUT_00148,49.6115684509277,17.2628307342529,8,
AUT_00149,49.5895118713379,17.253589630127,1,
AUT_00149,49.5933303833008,17.2480602264404,2,
AUT_00149,49.5965881347656,17.2472095489502,3,
AUT_00149,49.5989799499512,17.2513904571533,4,
AUT_00149,49.6028099060059,17.2410202026367,5,
AUT_00149,49.6043510437012,17.2397193908691,6,
AUT_00149,49.6064186096191,17.2351493835449,7,
AUT_00149,49.6073799133301,17.231409072876,8,
AUT_00149,49.6087608337402,17.2283592224121,9,
AUT_00149,49.6126594543457,17.2254295349121,10,
AUT_00149,49.623161315918,17.2185497283936,11,
AUT_00149,49.6302108764648,17.2086200714111,12,
AUT_00149,49.6369705200195,17.2066802978516,13,
AUT_00149,49.6388511657715,17.2037200927734,14,
AUT_00149,49.6419410705566,17.1793193817139,15,
AUT_00150,49.5895118713379,17.253589630127,1,
AUT_00150,49.5933303833008,17.2480602264404,2,
AUT_00150,49.5965881347656,17.2472095489502,3,
AUT_00150,49.5989799499512,17.2513904571533,4,
AUT_00150,49.6028099060059,17.2410202026367,5,
AUT_00150,49.6043510437012,17.2397193908691,6,
AUT_00150,49.6064186096191,17.2351493835449,7,
AUT_00150,49.6073799133301,17.231409072876,8,
AUT_00150,49.6087608337402,17.2283592224121,9,
AUT_00150,49.6126594543457,17.2254295349121,10,
AUT_00151,49.5980911254883,17.2515296936035,1,
AUT_00151,49.5968208312988,17.2469596862793,2,
AUT_00151,49.5938491821289,17.2472190856934,3,
AUT_00151,49.5898513793945,17.2523593902588,4,
AUT_00152,49.6419410705566,17.1793193817139,1,
AUT_00152,49.6386985778809,17.2038097381592,2,
AUT_00152,49.6370887756348,17.20631980896,3,
AUT_00152,49.6303291320801,17.2083606719971,4,
AUT_00152,49.6228485107422,17.2188205718994,5,
AUT_00152,49.6122512817383,17.225700378418,6,
AUT_00152,49.608039855957,17.2287406921387,7,
AUT_00152,49.6071281433105,17.2304992675781,8,
AUT_00152,49.6061210632324,17.2354507446289,9,
AUT_00152,49.6040992736816,17.2392807006836,10,
AUT_00152,49.6024703979492,17.2418804168701,11,
AUT_00152,49.5980911254883,17.2515296936035,12,
AUT_00152,49.5968208312988,17.2469596862793,13,
AUT_00152,49.5938491821289,17.2472190856934,14,
AUT_00152,49.5898513793945,17.2523593902588,15,
AUT_00153,49.6122512817383,17.225700378418,1,
AUT_00153,49.608039855957,17.2287406921387,2,
AUT_00153,49.6071281433105,17.2304992675781,3,
AUT_00153,49.6061210632324,17.2354507446289,4,
AUT_00153,49.6040992736816,17.2392807006836,5,
AUT_00153,49.6024703979492,17.2418804168701,6,
AUT_00154,49.5965881347656,17.2472095489502,1,
AUT_00154,49.5989799499512,17.2513904571533,2,
AUT_00154,49.6028099060059,17.2410202026367,3,
AUT_00154,49.6043510437012,17.2397193908691,4,
AUT_00154,49.6064186096191,17.2351493835449,5,
AUT_00154,49.6073799133301,17.231409072876,6,
AUT_00154,49.6087608337402,17.2283592224121,7,
AUT_00154,49.6126594543457,17.2254295349121,8,
AUT_00154,49.623161315918,17.2185497283936,9,
AUT_00154,49.6302108764648,17.2086200714111,10,
AUT_00154,49.6369705200195,17.2066802978516,11,
AUT_00154,49.6388511657715,17.2037200927734,12,
AUT_00154,49.6419410705566,17.1793193817139,13,
AUT_00155,49.6028099060059,17.2410202026367,1,
AUT_00155,49.6043510437012,17.2397193908691,2,
AUT_00155,49.6064186096191,17.2351493835449,3,
AUT_00155,49.6073799133301,17.231409072876,4,
AUT_00155,49.6087608337402,17.2283592224121,5,
AUT_00155,49.6126594543457,17.2254295349121,6,
AUT_00155,49.623161315918,17.2185497283936,7,
AUT_00155,49.6302108764648,17.2086200714111,8,
AUT_00155,49.6369705200195,17.2066802978516,9,
AUT_00155,49.6388511657715,17.2037200927734,10,
AUT_00155,49.6419410705566,17.1793193817139,11,
AUT_00156,49.6122512817383,17.225700378418,1,
AUT_00156,49.608039855957,17.2287406921387,2,
AUT_00156,49.6071281433105,17.2304992675781,3,
AUT_00156,49.6061210632324,17.2354507446289,4,
AUT_00156,49.6040992736816,17.2392807006836,5,
AUT_00156,49.6024703979492,17.2418804168701,6,
AUT_00156,49.5980911254883,17.2515296936035,7,
AUT_00156,49.5968208312988,17.2469596862793,8,
AUT_00156,49.5938491821289,17.2472190856934,9,
AUT_00156,49.5898513793945,17.2523593902588,10,
AUT_00157,49.5832481384277,17.2225608825684,1,
AUT_00157,49.5841369628906,17.2254695892334,2,
AUT_00157,49.5868911743164,17.2300796508789,3,
AUT_00157,49.5887107849121,17.2316303253174,4,
AUT_00157,49.5906715393066,17.2320804595947,5,
AUT_00157,49.5931282043457,17.2313499450684,6,
AUT_00157,49.59130859375,17.2354393005371,7,
AUT_00157,49.5895118713379,17.2383193969727,8,
AUT_00157,49.582218170166,17.2454891204834,9,
AUT_00157,49.5810203552246,17.2507095336914,10,
AUT_00157,49.5812301635742,17.2585601806641,11,
AUT_00157,49.5855102539063,17.2686901092529,12,
AUT_00157,49.5905799865723,17.2708396911621,13,
AUT_00157,49.5921211242676,17.2773494720459,14,
AUT_00157,49.5888404846191,17.2769107818604,15,
AUT_00157,49.5884895324707,17.284688949585,16,
AUT_00157,49.5862808227539,17.2903099060059,17,
AUT_00157,49.5820693969727,17.2931995391846,18,
AUT_00157,49.5751800537109,17.2948608398438,19,
AUT_00157,49.5716514587402,17.2956695556641,20,
AUT_00158,49.5832481384277,17.2225608825684,1,
AUT_00158,49.5841369628906,17.2254695892334,2,
AUT_00158,49.5868911743164,17.2300796508789,3,
AUT_00158,49.5887107849121,17.2316303253174,4,
AUT_00158,49.5906715393066,17.2320804595947,5,
AUT_00158,49.5931282043457,17.2313499450684,6,
AUT_00158,49.59130859375,17.2354393005371,7,
AUT_00158,49.5895118713379,17.2383193969727,8,
AUT_00158,49.582218170166,17.2454891204834,9,
AUT_00158,49.5810203552246,17.2507095336914,10,
AUT_00158,49.5812301635742,17.2585601806641,11,
AUT_00158,49.5855102539063,17.2686901092529,12,
AUT_00158,49.5905799865723,17.2708396911621,13,
AUT_00158,49.5921211242676,17.2773494720459,14,
AUT_00158,49.5888404846191,17.2769107818604,15,
AUT_00158,49.5884895324707,17.284688949585,16,
AUT_00158,49.5862808227539,17.2903099060059,17,
AUT_00158,49.5820693969727,17.2931995391846,18,
AUT_00158,49.5751800537109,17.2948608398438,19,
AUT_00158,49.5716514587402,17.2956695556641,20,
AUT_00158,49.547908782959,17.2788600921631,21,
AUT_00159,49.5832481384277,17.2225608825684,1,
AUT_00159,49.5841369628906,17.2254695892334,2,
AUT_00159,49.5868911743164,17.2300796508789,3,
AUT_00159,49.5887107849121,17.2316303253174,4,
AUT_00159,49.5906715393066,17.2320804595947,5,
AUT_00159,49.5931282043457,17.2313499450684,6,
AUT_00159,49.59130859375,17.2354393005371,7,
AUT_00159,49.5895118713379,17.2383193969727,8,
AUT_00159,49.582218170166,17.2454891204834,9,
AUT_00159,49.5810203552246,17.2507095336914,10,
AUT_00159,49.5812301635742,17.2585601806641,11,
AUT_00159,49.5855102539063,17.2686901092529,12,
AUT_00159,49.5905799865723,17.2708396911621,13,
AUT_00159,49.5921211242676,17.2773494720459,14,
AUT_00160,49.5832481384277,17.2225608825684,1,
AUT_00160,49.5841369628906,17.2254695892334,2,
AUT_00160,49.5868911743164,17.2300796508789,3,
AUT_00160,49.5887107849121,17.2316303253174,4,
AUT_00160,49.5906715393066,17.2320804595947,5,
AUT_00160,49.5931282043457,17.2313499450684,6,
AUT_00160,49.59130859375,17.2354393005371,7,
AUT_00160,49.5895118713379,17.2383193969727,8,
AUT_00160,49.582218170166,17.2454891204834,9,
AUT_00160,49.5810203552246,17.2507095336914,10,
AUT_00160,49.5812301635742,17.2585601806641,11,
AUT_00160,49.5855102539063,17.2686901092529,12,
AUT_00160,49.5905799865723,17.2708396911621,13,
AUT_00160,49.5921211242676,17.2773494720459,14,
AUT_00160,49.5888404846191,17.2769107818604,15,
AUT_00160,49.5884895324707,17.284688949585,16,
AUT_00160,49.5862808227539,17.2903099060059,17,
AUT_00160,49.5820693969727,17.2931995391846,18,
AUT_00160,49.5751800537109,17.2948608398438,19,
AUT_00160,49.5716514587402,17.2956695556641,20,
AUT_00160,49.5696907043457,17.2912902832031,21,
AUT_00160,49.5734481811523,17.290210723877,22,
AUT_00161,49.5716514587402,17.2956695556641,1,
AUT_00161,49.5757484436035,17.2948703765869,2,
AUT_00161,49.5827217102051,17.293140411377,3,
AUT_00161,49.5868110656738,17.2901992797852,4,
AUT_00161,49.5878486633301,17.289270401001,5,
AUT_00161,49.5886917114258,17.2847995758057,6,
AUT_00161,49.5889701843262,17.2772197723389,7,
AUT_00161,49.5922584533691,17.2775707244873,8,
AUT_00161,49.5918388366699,17.2747802734375,9,
AUT_00161,49.5914192199707,17.2734794616699,10,
AUT_00161,49.5897407531738,17.2703094482422,11,
AUT_00161,49.5853004455566,17.2688407897949,12,
AUT_00161,49.5810699462891,17.2550106048584,13,
AUT_00161,49.5819892883301,17.2472991943359,14,
AUT_00161,49.588939666748,17.2394008636475,15,
AUT_00161,49.5915489196777,17.2355194091797,16,
AUT_00161,49.5930404663086,17.2311305999756,17,
AUT_00161,49.5900001525879,17.2321796417236,18,
AUT_00161,49.5881004333496,17.2304992675781,19,
AUT_00161,49.5863304138184,17.2298698425293,20,
AUT_00161,49.5841331481934,17.2247543334961,21,
AUT_00161,49.5834312438965,17.2228107452393,22,
AUT_00162,49.5736198425293,17.2901992797852,1,
AUT_00162,49.5689086914063,17.2912693023682,2,
AUT_00162,49.5716514587402,17.2956695556641,3,
AUT_00162,49.5757484436035,17.2948703765869,4,
AUT_00162,49.5827217102051,17.293140411377,5,
AUT_00162,49.5868110656738,17.2901992797852,6,
AUT_00162,49.5878486633301,17.289270401001,7,
AUT_00162,49.5886917114258,17.2847995758057,8,
AUT_00162,49.5889701843262,17.2772197723389,9,
AUT_00162,49.5922584533691,17.2775707244873,10,
AUT_00162,49.5918388366699,17.2747802734375,11,
AUT_00162,49.5914192199707,17.2734794616699,12,
AUT_00162,49.5897407531738,17.2703094482422,13,
AUT_00162,49.5853004455566,17.2688407897949,14,
AUT_00162,49.5810699462891,17.2550106048584,15,
AUT_00162,49.5819892883301,17.2472991943359,16,
AUT_00162,49.588939666748,17.2394008636475,17,
AUT_00162,49.5915489196777,17.2355194091797,18,
AUT_00162,49.5930404663086,17.2311305999756,19,
AUT_00162,49.5900001525879,17.2321796417236,20,
AUT_00162,49.5881004333496,17.2304992675781,21,
AUT_00162,49.5863304138184,17.2298698425293,22,
AUT_00162,49.5841331481934,17.2247543334961,23,
AUT_00162,49.5834312438965,17.2228107452393,24,
AUT_00163,49.547908782959,17.2788600921631,1,
AUT_00163,49.5716514587402,17.2956695556641,2,
AUT_00163,49.5757484436035,17.2948703765869,3,
AUT_00163,49.5827217102051,17.293140411377,4,
AUT_00163,49.5868110656738,17.2901992797852,5,
AUT_00163,49.5878486633301,17.289270401001,6,
AUT_00163,49.5886917114258,17.2847995758057,7,
AUT_00163,49.5889701843262,17.2772197723389,8,
AUT_00163,49.5922584533691,17.2775707244873,9,
AUT_00163,49.5918388366699,17.2747802734375,10,
AUT_00163,49.5914192199707,17.2734794616699,11,
AUT_00163,49.5897407531738,17.2703094482422,12,
AUT_00163,49.5853004455566,17.2688407897949,13,
AUT_00163,49.5810699462891,17.2550106048584,14,
AUT_00163,49.5819892883301,17.2472991943359,15,
AUT_00163,49.588939666748,17.2394008636475,16,
AUT_00163,49.5915489196777,17.2355194091797,17,
AUT_00163,49.5930404663086,17.2311305999756,18,
AUT_00163,49.5900001525879,17.2321796417236,19,
AUT_00163,49.5881004333496,17.2304992675781,20,
AUT_00163,49.5863304138184,17.2298698425293,21,
AUT_00163,49.5841331481934,17.2247543334961,22,
AUT_00163,49.5834312438965,17.2228107452393,23,
AUT_00164,49.547908782959,17.2788600921631,1,
AUT_00164,49.5736198425293,17.2901992797852,2,
AUT_00164,49.5689086914063,17.2912693023682,3,
AUT_00164,49.5716514587402,17.2956695556641,4,
AUT_00164,49.5757484436035,17.2948703765869,5,
AUT_00164,49.5827217102051,17.293140411377,6,
AUT_00164,49.5868110656738,17.2901992797852,7,
AUT_00164,49.5878486633301,17.289270401001,8,
AUT_00164,49.5886917114258,17.2847995758057,9,
AUT_00164,49.5889701843262,17.2772197723389,10,
AUT_00164,49.5922584533691,17.2775707244873,11,
AUT_00164,49.5918388366699,17.2747802734375,12,
AUT_00164,49.5914192199707,17.2734794616699,13,
AUT_00164,49.5897407531738,17.2703094482422,14,
AUT_00164,49.5853004455566,17.2688407897949,15,
AUT_00164,49.5810699462891,17.2550106048584,16,
AUT_00164,49.5819892883301,17.2472991943359,17,
AUT_00164,49.588939666748,17.2394008636475,18,
AUT_00164,49.5915489196777,17.2355194091797,19,
AUT_00164,49.5930404663086,17.2311305999756,20,
AUT_00164,49.5900001525879,17.2321796417236,21,
AUT_00164,49.5881004333496,17.2304992675781,22,
AUT_00164,49.5863304138184,17.2298698425293,23,
AUT_00164,49.5841331481934,17.2247543334961,24,
AUT_00164,49.5834312438965,17.2228107452393,25,
AUT_00165,49.5716514587402,17.2956695556641,1,
AUT_00165,49.5757484436035,17.2948703765869,2,
AUT_00165,49.5827217102051,17.293140411377,3,
AUT_00165,49.5868110656738,17.2901992797852,4,
AUT_00165,49.5878486633301,17.289270401001,5,
AUT_00165,49.5886917114258,17.2847995758057,6,
AUT_00165,49.5889701843262,17.2772197723389,7,
AUT_00165,49.5922584533691,17.2775707244873,8,
AUT_00165,49.5997200012207,17.2741603851318,9,
AUT_00165,49.5989799499512,17.2513904571533,10,
AUT_00165,49.6022796630859,17.2432498931885,11,
AUT_00166,49.5921211242676,17.2773494720459,1,
AUT_00166,49.5888404846191,17.2769107818604,2,
AUT_00166,49.5884895324707,17.284688949585,3,
AUT_00166,49.5862808227539,17.2903099060059,4,
AUT_00166,49.5820693969727,17.2931995391846,5,
AUT_00166,49.5751800537109,17.2948608398438,6,
AUT_00166,49.5716514587402,17.2956695556641,7,
AUT_00166,49.5696907043457,17.2912902832031,8,
AUT_00166,49.5734481811523,17.290210723877,9,
AUT_00167,49.5942497253418,17.2474403381348,1,
AUT_00167,49.5975914001465,17.2368793487549,2,
AUT_00167,49.6007385253906,17.2369804382324,3,
AUT_00167,49.602668762207,17.2360706329346,4,
AUT_00167,49.6053504943848,17.2320899963379,5,
AUT_00167,49.6087608337402,17.2283592224121,6,
AUT_00167,49.6126594543457,17.2254295349121,7,
AUT_00167,49.623161315918,17.2185497283936,8,
AUT_00167,49.6302108764648,17.2086200714111,9,
AUT_00167,49.6369705200195,17.2066802978516,10,
AUT_00167,49.6388511657715,17.2037200927734,11,
AUT_00167,49.6419410705566,17.1793193817139,12,
AUT_00167,49.6386985778809,17.2038097381592,13,
AUT_00167,49.6391906738281,17.2097606658936,14,
AUT_00167,49.6398391723633,17.2171096801758,15,
AUT_00167,49.6396408081055,17.2310199737549,16,
AUT_00167,49.6431884765625,17.2306804656982,17,
AUT_00168,49.6116485595703,17.263370513916,1,
AUT_00168,49.6110496520996,17.2590599060059,2,
AUT_00168,49.6080589294434,17.2598495483398,3,
AUT_00168,49.6047897338867,17.2634105682373,4,
AUT_00168,49.5992088317871,17.267240524292,5,
AUT_00168,49.5971488952637,17.2669792175293,6,
AUT_00168,49.5948181152344,17.2647495269775,7,
AUT_00168,49.590518951416,17.2609195709229,8,
AUT_00168,49.5891990661621,17.2593402862549,9,
AUT_00168,49.5893287658691,17.2602291107178,10,
AUT_00168,49.5887298583984,17.2553806304932,11,
AUT_00168,49.5896682739258,17.2532501220703,12,
AUT_00168,49.5942497253418,17.2474403381348,13,
AUT_00168,49.5975914001465,17.2368793487549,14,
AUT_00168,49.6007385253906,17.2369804382324,15,
AUT_00168,49.602668762207,17.2360706329346,16,
AUT_00168,49.6053504943848,17.2320899963379,17,
AUT_00168,49.6087608337402,17.2283592224121,18,
AUT_00168,49.6126594543457,17.2254295349121,19,
AUT_00168,49.623161315918,17.2185497283936,20,
AUT_00168,49.6302108764648,17.2086200714111,21,
AUT_00168,49.6369705200195,17.2066802978516,22,
AUT_00168,49.6391906738281,17.2097606658936,23,
AUT_00168,49.6398391723633,17.2171096801758,24,
AUT_00168,49.6396408081055,17.2310199737549,25,
AUT_00168,49.6431884765625,17.2306804656982,26,
AUT_00169,49.6116485595703,17.263370513916,1,
AUT_00169,49.6110496520996,17.2590599060059,2,
AUT_00169,49.6080589294434,17.2598495483398,3,
AUT_00169,49.6047897338867,17.2634105682373,4,
AUT_00169,49.5992088317871,17.267240524292,5,
AUT_00169,49.5971488952637,17.2669792175293,6,
AUT_00169,49.5948181152344,17.2647495269775,7,
AUT_00169,49.590518951416,17.2609195709229,8,
AUT_00169,49.5891990661621,17.2593402862549,9,
AUT_00169,49.5893287658691,17.2602291107178,10,
AUT_00169,49.5887298583984,17.2553806304932,11,
AUT_00169,49.5896682739258,17.2532501220703,12,
AUT_00169,49.5942497253418,17.2474403381348,13,
AUT_00170,49.5942497253418,17.2474403381348,1,
AUT_00170,49.5975914001465,17.2368793487549,2,
AUT_00170,49.6007385253906,17.2369804382324,3,
AUT_00170,49.602668762207,17.2360706329346,4,
AUT_00170,49.6053504943848,17.2320899963379,5,
AUT_00170,49.6087608337402,17.2283592224121,6,
AUT_00170,49.6126594543457,17.2254295349121,7,
AUT_00170,49.623161315918,17.2185497283936,8,
AUT_00170,49.6302108764648,17.2086200714111,9,
AUT_00170,49.6369705200195,17.2066802978516,10,
AUT_00170,49.6391906738281,17.2097606658936,11,
AUT_00170,49.6398391723633,17.2171096801758,12,
AUT_00170,49.6396408081055,17.2310199737549,13,
AUT_00170,49.6431884765625,17.2306804656982,14,
AUT_00171,49.5896682739258,17.2532501220703,1,
AUT_00171,49.5942497253418,17.2474403381348,2,
AUT_00171,49.5975914001465,17.2368793487549,3,
AUT_00171,49.6007385253906,17.2369804382324,4,
AUT_00171,49.602668762207,17.2360706329346,5,
AUT_00171,49.6053504943848,17.2320899963379,6,
AUT_00171,49.6087608337402,17.2283592224121,7,
AUT_00171,49.6126594543457,17.2254295349121,8,
AUT_00171,49.623161315918,17.2185497283936,9,
AUT_00171,49.6302108764648,17.2086200714111,10,
AUT_00171,49.6369705200195,17.2066802978516,11,
AUT_00171,49.6388511657715,17.2037200927734,12,
AUT_00171,49.6419410705566,17.1793193817139,13,
AUT_00171,49.6386985778809,17.2038097381592,14,
AUT_00171,49.6391906738281,17.2097606658936,15,
AUT_00171,49.6398391723633,17.2171096801758,16,
AUT_00171,49.6396408081055,17.2310199737549,17,
AUT_00171,49.6431884765625,17.2306804656982,18,
AUT_00172,49.6116485595703,17.263370513916,1,
AUT_00172,49.6110496520996,17.2590599060059,2,
AUT_00172,49.6080589294434,17.2598495483398,3,
AUT_00172,49.6047897338867,17.2634105682373,4,
AUT_00172,49.5992088317871,17.267240524292,5,
AUT_00172,49.5971488952637,17.2669792175293,6,
AUT_00172,49.5948181152344,17.2647495269775,7,
AUT_00172,49.590518951416,17.2609195709229,8,
AUT_00172,49.5891990661621,17.2593402862549,9,
AUT_00172,49.5893287658691,17.2602291107178,10,
AUT_00172,49.5887298583984,17.2553806304932,11,
AUT_00172,49.5896682739258,17.2532501220703,12,
AUT_00172,49.5942497253418,17.2474403381348,13,
AUT_00172,49.5975914001465,17.2368793487549,14,
AUT_00172,49.6007385253906,17.2369804382324,15,
AUT_00172,49.602668762207,17.2360706329346,16,
AUT_00172,49.6053504943848,17.2320899963379,17,
AUT_00172,49.6087608337402,17.2283592224121,18,
AUT_00172,49.6126594543457,17.2254295349121,19,
AUT_00172,49.623161315918,17.2185497283936,20,
AUT_00172,49.6302108764648,17.2086200714111,21,
AUT_00172,49.6369705200195,17.2066802978516,22,
AUT_00172,49.6388511657715,17.2037200927734,23,
AUT_00172,49.6419410705566,17.1793193817139,24,
AUT_00172,49.6386985778809,17.2038097381592,25,
AUT_00172,49.6391906738281,17.2097606658936,26,
AUT_00172,49.6398391723633,17.2171096801758,27,
AUT_00172,49.6396408081055,17.2310199737549,28,
AUT_00172,49.6431884765625,17.2306804656982,29,
AUT_00173,49.6429595947266,17.2306995391846,1,
AUT_00173,49.6399192810059,17.2312507629395,2,
AUT_00173,49.6399116516113,17.2176895141602,3,
AUT_00173,49.6392784118652,17.2095603942871,4,
AUT_00173,49.6370887756348,17.20631980896,5,
AUT_00173,49.6303291320801,17.2083606719971,6,
AUT_00173,49.6228485107422,17.2188205718994,7,
AUT_00173,49.6122512817383,17.225700378418,8,
AUT_00173,49.608039855957,17.2287406921387,9,
AUT_00173,49.6055603027344,17.231330871582,10,
AUT_00173,49.6022796630859,17.2363395690918,11,
AUT_00173,49.6005592346191,17.2368698120117,12,
AUT_00173,49.5978317260742,17.236759185791,13,
AUT_00173,49.5954399108887,17.247200012207,14,
AUT_00173,49.5942916870117,17.2471504211426,15,
AUT_00173,49.5897216796875,17.2526092529297,16,
AUT_00173,49.5898284912109,17.2526798248291,17,
AUT_00173,49.5895500183105,17.2532196044922,18,
AUT_00173,49.5905914306641,17.2613296508789,19,
AUT_00173,49.5948715209961,17.2651195526123,20,
AUT_00173,49.5951194763184,17.2653007507324,21,
AUT_00173,49.5996704101563,17.2671298980713,22,
AUT_00173,49.6041297912598,17.2647094726563,23,
AUT_00173,49.6078109741211,17.260160446167,24,
AUT_00173,49.6110191345215,17.2596492767334,25,
AUT_00173,49.6116485595703,17.263370513916,26,
AUT_00174,49.6429595947266,17.2306995391846,1,
AUT_00174,49.6399192810059,17.2312507629395,2,
AUT_00174,49.6399116516113,17.2176895141602,3,
AUT_00174,49.6392784118652,17.2095603942871,4,
AUT_00174,49.6388511657715,17.2037200927734,5,
AUT_00174,49.6419410705566,17.1793193817139,6,
AUT_00174,49.6386985778809,17.2038097381592,7,
AUT_00174,49.6370887756348,17.20631980896,8,
AUT_00174,49.6303291320801,17.2083606719971,9,
AUT_00174,49.6228485107422,17.2188205718994,10,
AUT_00174,49.6122512817383,17.225700378418,11,
AUT_00174,49.608039855957,17.2287406921387,12,
AUT_00174,49.6055603027344,17.231330871582,13,
AUT_00174,49.6022796630859,17.2363395690918,14,
AUT_00174,49.6005592346191,17.2368698120117,15,
AUT_00174,49.5978317260742,17.236759185791,16,
AUT_00174,49.5954399108887,17.247200012207,17,
AUT_00174,49.5942916870117,17.2471504211426,18,
AUT_00174,49.5897216796875,17.2526092529297,19,
AUT_00174,49.5898284912109,17.2526798248291,20,
AUT_00174,49.5895500183105,17.2532196044922,21,
AUT_00174,49.5905914306641,17.2613296508789,22,
AUT_00174,49.5948715209961,17.2651195526123,23,
AUT_00174,49.5951194763184,17.2653007507324,24,
AUT_00174,49.5996704101563,17.2671298980713,25,
AUT_00174,49.6041297912598,17.2647094726563,26,
AUT_00174,49.6078109741211,17.260160446167,27,
AUT_00174,49.6110191345215,17.2596492767334,28,
AUT_00174,49.6116485595703,17.263370513916,29,
AUT_00175,49.6429595947266,17.2306995391846,1,
AUT_00175,49.6399192810059,17.2312507629395,2,
AUT_00175,49.6399116516113,17.2176895141602,3,
AUT_00175,49.6392784118652,17.2095603942871,4,
AUT_00175,49.6370887756348,17.20631980896,5,
AUT_00175,49.6303291320801,17.2083606719971,6,
AUT_00175,49.6228485107422,17.2188205718994,7,
AUT_00175,49.6122512817383,17.225700378418,8,
AUT_00175,49.608039855957,17.2287406921387,9,
AUT_00175,49.6055603027344,17.231330871582,10,
AUT_00175,49.6022796630859,17.2363395690918,11,
AUT_00175,49.6005592346191,17.2368698120117,12,
AUT_00175,49.5978317260742,17.236759185791,13,
AUT_00175,49.5954399108887,17.247200012207,14,
AUT_00175,49.5942916870117,17.2471504211426,15,
AUT_00176,49.6116485595703,17.263370513916,1,
AUT_00176,49.6110496520996,17.2590599060059,2,
AUT_00176,49.6080589294434,17.2598495483398,3,
AUT_00176,49.6047897338867,17.2634105682373,4,
AUT_00176,49.5992088317871,17.267240524292,5,
AUT_00176,49.5971488952637,17.2669792175293,6,
AUT_00176,49.5948181152344,17.2647495269775,7,
AUT_00176,49.590518951416,17.2609195709229,8,
AUT_00176,49.5891990661621,17.2593402862549,9,
AUT_00176,49.5893287658691,17.2602291107178,10,
AUT_00176,49.5887298583984,17.2553806304932,11,
AUT_00176,49.5896682739258,17.2532501220703,12,
AUT_00176,49.5942497253418,17.2474403381348,13,
AUT_00176,49.5975914001465,17.2368793487549,14,
AUT_00176,49.6007385253906,17.2369804382324,15,
AUT_00176,49.602668762207,17.2360706329346,16,
AUT_00176,49.6053504943848,17.2320899963379,17,
AUT_00176,49.6087608337402,17.2283592224121,18,
AUT_00176,49.6126594543457,17.2254295349121,19,
AUT_00176,49.623161315918,17.2185497283936,20,
AUT_00176,49.6302108764648,17.2086200714111,21,
AUT_00176,49.6273384094238,17.2052898406982,22,
AUT_00176,49.6369705200195,17.2066802978516,23,
AUT_00176,49.6391906738281,17.2097606658936,24,
AUT_00176,49.6398391723633,17.2171096801758,25,
AUT_00176,49.6396408081055,17.2310199737549,26,
AUT_00176,49.6431884765625,17.2306804656982,27,
