route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
526,Neděle+Sv_11,526_23_149_7139,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_43_155_7140,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_161_7141,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_43_169_7142,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_177_7143,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_43_187_7144,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_201_7145,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_43_213_7146,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_223_7147,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_43_233_7148,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_245_7149,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_13_251_7150,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_33_257_7151,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_23_261_7152,Fibichova,,0,,TRA_00018,,
526,Neděle+Sv_11,526_13_263_7153,Hlavní nádraží,,0,,TRA_00019,,
526,Neděle+Sv_11,526_33_271_7154,Hlavní nádraží,,0,,TRA_00019,,
526,Neděle+Sv_11,526_13_6_7155,U Kapličky,,1,,TRA_00020,,
526,Neděle+Sv_11,526_13_12_7156,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_33_18_7157,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_24_7158,U Kapličky,,1,,TRA_00020,,
526,Neděle+Sv_11,526_23_26_7159,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_32_7160,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_38_7161,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_44_7162,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_50_7163,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_56_7164,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_62_7165,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_68_7166,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_74_7167,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_80_7168,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_86_7169,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_92_7170,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_100_7171,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_106_7172,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_112_7173,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_118_7174,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_124_7175,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_130_7176,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_136_7177,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_142_7178,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_148_7179,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_154_7180,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_160_7181,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_166_7182,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_172_7183,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_180_7184,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_190_7185,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_202_7186,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_212_7187,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_43_220_7188,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_226_7189,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_13_234_7190,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_33_238_7191,U Kapličky,,1,,TRA_00021,,
526,Neděle+Sv_11,526_23_240_7192,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_13_3_7193,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_33_7_7194,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_11_7195,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_17_7196,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_23_7197,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_29_7198,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_35_7199,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_43_7200,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_51_7201,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_59_7202,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_67_7203,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_75_7204,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_83_7205,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_91_7206,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_99_7207,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_107_7208,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_113_7209,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_119_7210,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_125_7211,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_131_7212,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_137_7213,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_143_7214,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_149_7215,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_43_155_7216,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_23_163_7217,Hlavní nádraží,,0,,TRA_00019,,
526,Typ15_12,526_13_169_7218,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_13_201_7219,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_13_233_7220,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_13_257_7221,Fibichova,,0,,TRA_00018,,
526,Typ15_12,526_13_271_7222,Hlavní nádraží,,0,,TRA_00019,,
526,Typ15_12,526_13_6_7223,U Kapličky,,1,,TRA_00020,,
526,Typ15_12,526_13_12_7224,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_33_18_7225,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_24_7226,U Kapličky,,1,,TRA_00020,,
526,Typ15_12,526_23_26_7227,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_32_7228,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_38_7229,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_44_7230,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_50_7231,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_56_7232,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_62_7233,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_68_7234,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_74_7235,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_80_7236,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_86_7237,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_92_7238,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_100_7239,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_106_7240,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_112_7241,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_118_7242,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_124_7243,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_130_7244,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_136_7245,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_142_7246,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_23_148_7247,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_43_154_7248,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_13_166_7249,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_13_192_7250,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_13_220_7251,U Kapličky,,1,,TRA_00021,,
526,Typ15_12,526_13_238_7252,U Kapličky,,1,,TRA_00021,,
626,Prac.dny_9,626_14_3_7253,Fibichova,,0,,TRA_00002,,
626,Prac.dny_9,626_11_5_7254,Fibichova,,0,,TRA_00002,,
626,Prac.dny_9,626_12_7_7255,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_9_7256,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_11_7257,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_13_7258,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_15_7259,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_17_7260,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_19_7261,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_21_7262,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_23_7263,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_13_27_7264,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_14_31_7265,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_11_35_7266,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_14_39_7267,Fibichova,,0,,TRA_00002,,
626,Prac.dny_9,626_11_43_7268,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_45_7269,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_47_7270,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_49_7271,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_51_7272,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_53_7273,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_55_7274,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_57_7275,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_59_7276,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_61_7277,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_63_7278,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_65_7279,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_67_7280,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_69_7281,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_71_7282,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_73_7283,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_11_75_7284,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_12_77_7285,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_13_79_7286,Fibichova,,0,,TRA_00022,,
626,Prac.dny_9,626_14_81_7287,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_11_83_7288,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_12_85_7289,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_13_87_7290,Náměstí Hrdinů,,0,,TRA_00015,,
626,Prac.dny_9,626_12_2_7291,Nová Ulice,,1,,TRA_00016,,
626,Prac.dny_9,626_13_4_7292,Nová Ulice,,1,,TRA_00016,,
626,Prac.dny_9,626_14_6_7293,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_8_7294,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_10_7295,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_12_7296,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_14_7297,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_16_7298,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_18_7299,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_20_7300,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_22_7301,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_24_7302,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_26_7303,Nová Ulice,,1,,TRA_00016,,
626,Prac.dny_9,626_12_30_7304,Nová Ulice,,1,,TRA_00016,,
626,Prac.dny_9,626_13_36_7305,Nová Ulice,,1,,TRA_00016,,
626,Prac.dny_9,626_14_40_7306,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_42_7307,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_44_7308,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_46_7309,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_48_7310,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_50_7311,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_52_7312,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_54_7313,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_56_7314,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_58_7315,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_60_7316,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_62_7317,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_66_7318,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_68_7319,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_70_7320,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_72_7321,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_14_64_7322,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_11_76_7323,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_12_78_7324,Nová Ulice,,1,,TRA_00023,,
626,Prac.dny_9,626_13_80_7325,Nová Ulice,,1,,TRA_00023,,
726,Prac.dny_9,726_11_1_7326,Fibichova,,0,,TRA_00024,1,
726,Prac.dny_9,726_21_3_7327,Fibichova,,0,,TRA_00024,,
726,Prac.dny_9,726_31_5_7328,Fibichova,,0,,TRA_00024,1,
726,Prac.dny_9,726_3_7_7329,Fibichova,,0,,TRA_00024,,
726,Prac.dny_9,726_1_9_7330,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_11_7331,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_13_7332,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_15_7333,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_19_7334,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_25_7335,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_31_7336,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_35_7337,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_41_7338,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_47_7339,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_53_7340,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_59_7341,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_65_7342,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_69_7343,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_73_7344,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_77_7345,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_81_7346,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_85_7347,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_89_7348,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_93_7349,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_97_7350,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_101_7351,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_105_7352,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_109_7353,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_113_7354,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_117_7355,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_123_7356,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_129_7357,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_135_7358,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_141_7359,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_147_7360,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_153_7361,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_159_7362,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_165_7363,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_171_7364,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_177_7365,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_183_7366,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_189_7367,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_195_7368,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_201_7369,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_207_7370,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_213_7371,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_219_7372,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_225_7373,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_231_7374,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_237_7375,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_243_7376,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_249_7377,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_259_7378,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_265_7379,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_273_7380,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_279_7381,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_283_7382,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_287_7383,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_291_7384,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_4_295_7385,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_1_299_7386,Fibichova,,0,,TRA_00025,,
726,Prac.dny_9,726_2_305_7387,Fibichova,,0,,TRA_00025,1,
726,Prac.dny_9,726_3_307_7388,Palackého,,0,,TRA_00004,,
726,Prac.dny_9,726_4_309_7389,Palackého,,0,,TRA_00004,1,
726,Prac.dny_9,726_1_313_7390,Palackého,,0,,TRA_00004,,
726,Prac.dny_9,726_2_319_7391,Palackého,,0,,TRA_00004,1,
726,Prac.dny_9,726_1_2_7392,"Neředín,kremat.",,1,,TRA_00005,,
726,Prac.dny_9,726_2_4_7393,"Neředín,kremat.",,1,,TRA_00005,1,
726,Prac.dny_9,726_3_6_7394,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_8_7395,"Neředín,kremat.",,1,,TRA_00005,1,
726,Prac.dny_9,726_1_12_7396,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_16_7397,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_20_7398,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_24_7399,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_30_7400,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_36_7401,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_40_7402,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_46_7403,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_54_7404,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_60_7405,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_64_7406,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_68_7407,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_72_7408,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_76_7409,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_80_7410,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_84_7411,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_88_7412,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_92_7413,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_96_7414,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_100_7415,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_104_7416,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_108_7417,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_112_7418,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_116_7419,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_120_7420,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_124_7421,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_128_7422,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_134_7423,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_140_7424,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_146_7425,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_152_7426,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_158_7427,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_164_7428,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_170_7429,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_176_7430,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_182_7431,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_188_7432,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_194_7433,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_200_7434,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_206_7435,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_212_7436,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_218_7437,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_224_7438,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_230_7439,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_236_7440,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_242_7441,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_246_7442,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_252_7443,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_258_7444,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_264_7445,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_268_7446,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_272_7447,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_276_7448,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_280_7449,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_3_284_7450,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_4_288_7451,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_1_292_7452,"Neředín,kremat.",,1,,TRA_00026,,
726,Prac.dny_9,726_2_296_7453,"Neředín,kremat.",,1,,TRA_00026,1,
726,Prac.dny_9,726_31_300_7454,Náměstí Hrdinů,,1,,TRA_00027,1,
726,Prac.dny_9,726_11_304_7455,Náměstí Hrdinů,,1,,TRA_00027,1,
726,Prac.dny_9,726_21_306_7456,Náměstí Hrdinů,,1,,TRA_00027,,
726,Soboty_10,726_21_23_7457,Fibichova,,0,,TRA_00024,,
726,Soboty_10,726_3_29_7458,Fibichova,,0,,TRA_00024,1,
726,Soboty_10,726_4_37_7459,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_2_43_7460,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_49_7461,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_4_55_7462,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_1_61_7463,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_2_67_7464,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_71_7465,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_4_75_7466,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_1_79_7467,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_2_83_7468,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_87_7469,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_4_91_7470,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_1_95_7471,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_2_99_7472,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_103_7473,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_4_107_7474,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_1_111_7475,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_2_115_7476,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_119_7477,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_4_125_7478,Fibichova,,0,,TRA_00025,,
726,Soboty_10,726_1_131_7479,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_2_137_7480,Fibichova,,0,,TRA_00025,1,
726,Soboty_10,726_3_143_7481,Fibichova,,0,,TRA_00025,1,
